"","date","state","positive","negative","recovered","death","total","state_name","lat","lng"
"6283",2020-06-07,"FL",63938,1152220,NA,2786,1217319,"Florida",28.1,-81.6
"6284",2020-06-07,"GA",51898,487986,NA,2180,539884,"Georgia",33,-83.5
"6285",2020-06-07,"GU",179,7284,162,5,7463,"Guam",13.5,144.8
"6286",2020-06-07,"HI",673,53382,616,17,54055,"Hawaii",21.311389,-157.796389
"6287",2020-06-07,"IA",21667,166525,12805,604,188192,"Iowa",42,-93
"6288",2020-06-07,"ID",3139,52902,2461,83,56041,"Idaho",45,-114
"6289",2020-06-07,"IL",127757,915017,NA,5904,1042774,"Illanois",40,-89
"6290",2020-06-07,"IN",37397,266866,25138,2303,304263,"Indiana",40,-86
"6291",2020-06-07,"KS",10393,103260,612,232,113653,"Kansas",38.5,-98
"6292",2020-06-07,"KY",11287,237775,3344,470,249062,"Kentucky",37.5,-85
"6293",2020-06-07,"LA",42816,391249,31728,2936,434065,"Louisiana",31,-92
"6294",2020-06-07,"MA",103436,549054,84621,7316,652490,"Massachusetts",42.3,-71.8
"6295",2020-06-07,"MD",57973,306830,4240,2749,364803,"Maryland",39,-76.7
"6296",2020-06-07,"ME",2570,56399,1864,99,58969,"Maine",45.5,-69
"6297",2020-06-07,"MI",64969,661256,42041,5927,726225,"Michigan",44,-85
"6298",2020-06-07,"MN",28988,324153,22992,1197,353141,"Minnesota",46,-94
"6299",2020-06-07,"MO",14553,222305,NA,809,236858,"Missouri",38.5,-92.5
"6300",2020-06-07,"MP",27,7214,19,2,7241,NA,NA,NA
"6301",2020-06-07,"MS",17270,185979,11203,817,203249,"Mississippi",33,-90
"6302",2020-06-07,"MT",545,46833,475,18,47378,"Montana",47,-110
"6303",2020-06-07,"NC",35546,475680,18860,996,511226,"North Carolina",35.5,-80
"6304",2020-06-07,"ND",2859,77072,2307,59,79931,"North Dakota",47,-100
"6305",2020-06-07,"NE",15543,104226,8255,188,119769,"Nebraska",41.5,-100
"6306",2020-06-07,"NH",5019,78990,3319,283,84009,"New Hampshire",44,-71.5
"6307",2020-06-07,"NJ",164164,796261,27824,13917,960425,"New Jersey",40,-74.5
"6308",2020-06-07,"NM",8800,220347,3286,392,229147,"New Mexico",34,-106
"6309",2020-06-07,"NV",9649,166048,522,465,175697,"Nevada",39,-117
"6310",2020-06-07,"NY",378097,2119745,67544,24259,2497842,"New York",43,-75
"6311",2020-06-07,"OH",38476,430548,NA,2377,469024,"Ohio",40.5,-82.5
"6312",2020-06-07,"OK",7150,214598,5981,348,221748,"Oklahoma",35.5,-98
"6313",2020-06-07,"OR",4808,143592,2237,164,148400,"Oregon",44,-120.5
"6314",2020-06-07,"PA",76212,444173,53670,5943,520385,"Pennsylvania",41,-77.5
"6315",2020-06-07,"PR",4985,88685,NA,142,93670,"Puerto Rico",18.2,-66.5
"6316",2020-06-07,"RI",15638,108540,1336,772,124178,"Rhode Island",41.7,-71.5
"6317",2020-06-07,"SC",14286,223573,7347,546,237859,"South Carolina",34,-81
"6318",2020-06-07,"SD",5438,51622,4335,65,57060,"South Dakota",44.5,-100
"6319",2020-06-07,"TN",26381,472387,17222,418,498768,"Tennessee",36,-86
"6320",2020-06-07,"TX",74978,1025468,49758,1830,1100446,"Texas",31,-100
"6321",2020-06-07,"UT",12066,225885,7108,121,237951,"Utah",39,-111
"6322",2020-06-07,"VA",50681,329135,6538,1472,380201,"Virginia",38,-79
"6323",2020-06-07,"VI",71,2125,62,6,2200,"Virgin Islands",18.35,-64.933333
"6324",2020-06-07,"VT",1063,40155,890,55,41218,"Vermont",44,-72.7
"6325",2020-06-07,"WA",25081,404966,NA,1153,430047,"Wahington",47.5,-120.5
"6326",2020-06-07,"WI",23212,325867,14047,647,349262,"Wisconsin",44.5,-89.5
"6327",2020-06-07,"WV",2144,109663,1451,84,111807,"West Virginia",39,-80.5
"6328",2020-06-07,"WY",947,27804,757,17,28751,"Wyoming",43,-107.5
"6329",2020-06-06,"AK",536,63365,382,10,63901,"Alaska",65,-150
"6330",2020-06-06,"AL",20043,225601,11395,689,245644,"Alabama",32.7,-86.7
"6331",2020-06-06,"AR",9101,147656,6266,154,156757,"Arkansas",34.8,-92.2
"6332",2020-06-06,"AS",0,174,NA,0,174,NA,NA,NA
"6333",2020-06-06,"AZ",25451,246195,5399,1042,271646,"Arizona",34,-112
"6334",2020-06-06,"CA",126016,2182284,NA,4559,2308300,"California",37,-120
"6335",2020-06-06,"CO",27615,180662,4055,1274,208277,"Colorado",39,-105.5
"6336",2020-06-06,"CT",43818,259611,7284,4055,303429,"Connecticut",41.6,-72.7
"6337",2020-06-06,"DC",9269,44409,1138,483,53678,NA,NA,NA
"6338",2020-06-06,"DE",9845,57790,5696,485,67635,"Delaware",39,-75.5
"6339",2020-06-06,"FL",62758,1111427,NA,2773,1175450,"Florida",28.1,-81.6
"6340",2020-06-06,"GA",51309,471548,NA,2174,522857,"Georgia",33,-83.5
"6341",2020-06-06,"GU",179,7284,162,5,7463,"Guam",13.5,144.8
"6342",2020-06-06,"HI",664,52593,614,17,53257,"Hawaii",21.311389,-157.796389
"6343",2020-06-06,"IA",21478,163236,12715,598,184714,"Iowa",42,-93
"6344",2020-06-06,"ID",3111,52128,2408,83,55239,"Idaho",45,-114
"6345",2020-06-06,"IL",126890,895184,NA,5864,1022074,"Illanois",40,-89
"6346",2020-06-06,"IN",36997,260533,24729,2292,297530,"Indiana",40,-86
"6347",2020-06-06,"KS",10393,103260,612,232,113653,"Kansas",38.5,-98
"6348",2020-06-06,"KY",11287,237775,3344,470,249062,"Kentucky",37.5,-85
"6349",2020-06-06,"LA",42486,385583,31728,2925,428069,"Louisiana",31,-92
"6350",2020-06-06,"MA",103132,541507,84621,7289,644639,"Massachusetts",42.3,-71.8
"6351",2020-06-06,"MD",57482,299894,4175,2740,357376,"Maryland",39,-76.7
"6352",2020-06-06,"ME",2524,56399,1845,98,58923,"Maine",45.5,-69
"6353",2020-06-06,"MI",64914,650942,42041,5916,715856,"Michigan",44,-85
"6354",2020-06-06,"MN",28853,314744,22253,1181,343597,"Minnesota",46,-94
"6355",2020-06-06,"MO",14442,215623,NA,809,230065,"Missouri",38.5,-92.5
"6356",2020-06-06,"MP",26,6669,16,2,6695,NA,NA,NA
"6357",2020-06-06,"MS",16769,176354,11203,803,193123,"Mississippi",33,-90
"6358",2020-06-06,"MT",540,46214,472,18,46754,"Montana",47,-110
"6359",2020-06-06,"NC",34625,462725,18860,992,497350,"North Carolina",35.5,-80
"6360",2020-06-06,"ND",2815,76064,2268,59,78879,"North Dakota",47,-100
"6361",2020-06-06,"NE",15379,102168,7957,186,117547,"Nebraska",41.5,-100
"6362",2020-06-06,"NH",5019,78990,3319,283,84009,"New Hampshire",44,-71.5
"6363",2020-06-06,"NJ",163893,779123,27641,13846,943016,"New Jersey",40,-74.5
"6364",2020-06-06,"NM",8672,215968,3206,387,224640,"New Mexico",34,-106
"6365",2020-06-06,"NV",9460,162311,522,463,171771,"Nevada",39,-117
"6366",2020-06-06,"NY",377316,2060091,67261,24212,2437407,"New York",43,-75
"6367",2020-06-06,"OH",38111,420415,NA,2370,458526,"Ohio",40.5,-82.5
"6368",2020-06-06,"OK",7003,214598,5867,345,221601,"Oklahoma",35.5,-98
"6369",2020-06-06,"OR",4662,141497,2237,163,146159,"Oregon",44,-120.5
"6370",2020-06-06,"PA",75706,435122,52560,5931,510828,"Pennsylvania",41,-77.5
"6371",2020-06-06,"PR",4915,88685,NA,142,93600,"Puerto Rico",18.2,-66.5
"6372",2020-06-06,"RI",15589,107782,1336,772,123371,"Rhode Island",41.7,-71.5
"6373",2020-06-06,"SC",13916,218828,7347,545,232744,"South Carolina",34,-81
"6374",2020-06-06,"SD",5367,50091,4273,65,55458,"South Dakota",44.5,-100
"6375",2020-06-06,"TN",26071,465350,17124,417,491421,"Tennessee",36,-86
"6376",2020-06-06,"TX",73553,1019724,48895,1819,1093277,"Texas",31,-100
"6377",2020-06-06,"UT",11798,223351,6939,121,235149,"Utah",39,-111
"6378",2020-06-06,"VA",49397,321734,6382,1460,371481,"Virginia",38,-79
"6379",2020-06-06,"VI",71,2125,62,6,2200,"Virgin Islands",18.35,-64.933333
"6380",2020-06-06,"VT",1046,39037,888,55,40083,"Vermont",44,-72.7
"6381",2020-06-06,"WA",24971,401951,NA,1149,426922,"Wahington",47.5,-120.5
"6382",2020-06-06,"WI",22937,314802,13770,645,337916,"Wisconsin",44.5,-89.5
"6383",2020-06-06,"WV",2131,107592,1446,84,109723,"West Virginia",39,-80.5
"6384",2020-06-06,"WY",939,27569,757,17,28508,"Wyoming",43,-107.5
"6385",2020-06-05,"AK",524,60466,380,10,60990,"Alaska",65,-150
"6386",2020-06-05,"AL",19387,220086,11395,676,239473,"Alabama",32.7,-86.7
"6387",2020-06-05,"AR",8651,138960,5919,152,147611,"Arkansas",34.8,-92.2
"6388",2020-06-05,"AS",0,174,NA,0,174,NA,NA,NA
"6389",2020-06-05,"AZ",24332,239533,5298,1012,263865,"Arizona",34,-112
"6390",2020-06-05,"CA",122901,2115562,NA,4485,2238463,"California",37,-120
"6391",2020-06-05,"CO",27360,176064,4034,1255,203424,"Colorado",39,-105.5
"6392",2020-06-05,"CT",43460,243927,7284,4038,287387,"Connecticut",41.6,-72.7
"6393",2020-06-05,"DC",9199,42662,1138,475,51861,NA,NA,NA
"6394",2020-06-05,"DE",9773,56956,5631,485,66729,"Delaware",39,-75.5
"6395",2020-06-05,"FL",61488,1073452,NA,2745,1136133,"Florida",28.1,-81.6
"6396",2020-06-05,"GA",50621,457167,NA,2174,507788,"Georgia",33,-83.5
"6397",2020-06-05,"GU",179,7195,162,5,7374,"Guam",13.5,144.8
"6398",2020-06-05,"HI",655,51681,611,17,52336,"Hawaii",21.311389,-157.796389
"6399",2020-06-05,"IA",21152,159511,12585,592,180663,"Iowa",42,-93
